Unnamed: 0,DATE,MATERIAL_NAME,INBOUND,OUTBOUND,BEFORE,AFTER,date,dayofweek,is_weekend,is_month_start,rolling_inbound_3,rolling_outbound_3,inbound_std_3,outbound_std_3,inbound_freq_3,outbound_freq_3,max_outbound_3,inbound_sum_3,outbound_sum_3,rolling_inbound_7,rolling_outbound_7,inbound_std_7,outbound_std_7,inbound_freq_7,outbound_freq_7,max_outbound_7,inbound_sum_7,outbound_sum_7,rolling_inbound_15,rolling_outbound_15,inbound_std_15,outbound_std_15,inbound_freq_15,outbound_freq_15,max_outbound_15,inbound_sum_15,outbound_sum_15,net_flow_3,net_flow_7,net_flow_15,days_since_last_inbound,days_since_last_outbound,stock_future_min,risk
2227,2024-04-11,MAT-0001,0.0,18.0,1929.5550000000003,1911.5550000000003,2024-04-11,3,0,0,0.0,40.0,0.0,19.052558883257714,0.0,3.0,51.0,0.0,120.0,36.42857142857143,31.285714285714285,96.38094061735256,15.159862419277628,1.0,7.0,51.0,255.0,219.0,51.0,30.815333333333335,142.95603719825405,20.678092916578866,2.0,15.0,79.5,765.0,462.23,-120.0,36.0,302.77,5,0,1575.5150000000003,0
2261,2024-04-12,MAT-0001,0.0,54.04,1911.5550000000003,1857.5150000000003,2024-04-12,4,0,0,0.0,41.01333333333333,0.0,19.988009739174522,0.0,3.0,54.04,0.0,123.03999999999999,36.42857142857143,36.434285714285714,96.38094061735256,15.992818030960844,1.0,7.0,54.04,255.0,255.04000000000002,51.0,31.004666666666665,142.95603719825405,20.889987645030484,2.0,15.0,79.5,765.0,465.07,-123.03999999999999,-0.040000000000020464,299.93,6,0,1524.5150000000003,0
2287,2024-04-13,MAT-0001,0.0,58.5,1857.5150000000003,1799.0150000000003,2024-04-13,5,1,0,0.0,43.51333333333333,0.0,22.207443196670244,0.0,3.0,58.5,0.0,130.54,0.0,41.14857142857143,0.0,17.06061295164134,0.0,7.0,58.5,0.0,288.04,51.0,34.60466666666667,142.95603719825405,20.647687821665517,2.0,15.0,79.5,765.0,519.07,-130.54,-288.04,245.92999999999995,7,0,1437.5150000000003,0
2315,2024-04-15,MAT-0001,0.0,55.5,1799.0150000000003,1743.5150000000003,2024-04-15,0,0,0,0.0,56.01333333333333,0.0,2.273880677022282,0.0,3.0,58.5,0.0,168.04,0.0,43.720000000000006,0.0,17.76115987203533,0.0,7.0,58.5,0.0,306.04,51.0,38.302666666666674,142.95603719825405,18.90702343675749,2.0,15.0,79.5,765.0,574.5400000000001,-168.04,-306.04,190.45999999999992,8,0,1431.4850000000004,0
2346,2024-04-16,MAT-0001,0.0,51.0,1743.5150000000003,1692.5150000000003,2024-04-16,1,0,0,0.0,55.0,0.0,3.774917217635639,0.0,3.0,58.5,0.0,165.0,0.0,48.434285714285714,0.0,13.7153282341848,0.0,7.0,58.5,0.0,339.04,17.0,39.802666666666674,65.8407168855263,18.966205835894684,1.0,15.0,79.5,255.0,597.0400000000001,-165.0,-339.04,-342.0400000000001,9,0,1344.4550000000004,0
2381,2024-04-17,MAT-0001,0.0,15.0,1692.5150000000003,1677.5150000000003,2024-04-17,2,0,0,0.0,40.5,0.0,22.197972880423166,0.0,3.0,55.5,0.0,121.5,0.0,43.291428571428575,0.0,18.50579677521917,0.0,7.0,58.5,0.0,303.04,17.0,35.50266666666667,65.8407168855263,16.47071317159504,1.0,15.0,58.5,255.0,532.5400000000001,-121.5,-303.04,-277.5400000000001,10,0,1324.9550000000004,0
2402,2024-04-18,MAT-0001,0.0,51.0,1677.5150000000003,1626.5150000000003,2024-04-18,3,0,0,0.0,39.0,0.0,20.78460969082659,0.0,3.0,51.0,0.0,117.0,0.0,43.291428571428575,0.0,18.50579677521917,0.0,7.0,58.5,0.0,303.04,17.0,36.702666666666666,65.8407168855263,16.9248032133176,1.0,15.0,58.5,255.0,550.54,-117.0,-303.04,-295.53999999999996,11,0,1324.9550000000004,0
2427,2024-04-19,MAT-0001,0.0,51.0,1626.5150000000003,1575.5150000000003,2024-04-19,4,0,0,0.0,39.0,0.0,20.78460969082659,0.0,3.0,51.0,0.0,117.0,0.0,48.00571428571429,0.0,14.826672875983563,0.0,7.0,58.5,0.0,336.04,17.0,38.90266666666666,65.8407168855263,16.458409689997733,1.0,15.0,58.5,255.0,583.54,-117.0,-336.04,-328.53999999999996,12,0,1324.9550000000004,0
2453,2024-04-20,MAT-0001,0.0,51.0,1575.5150000000003,1524.5150000000003,2024-04-20,5,1,0,0.0,51.0,0.0,0.0,0.0,3.0,51.0,0.0,153.0,0.0,47.57142857142857,0.0,14.664096095079042,0.0,7.0,58.5,0.0,333.0,17.0,40.40266666666666,65.8407168855263,16.46791142393802,1.0,15.0,58.5,255.0,606.04,-153.0,-333.0,-351.03999999999996,13,0,1324.9550000000004,0
2494,2024-04-22,MAT-0001,0.0,87.0,1524.5150000000003,1437.5150000000003,2024-04-22,0,0,0,0.0,63.0,0.0,20.784609690826574,0.0,3.0,87.0,0.0,189.0,0.0,51.642857142857146,0.0,20.854084903031715,0.0,7.0,87.0,0.0,361.5,17.0,45.00266666666666,65.8407168855263,19.17722140854567,1.0,15.0,87.0,255.0,675.04,-189.0,-361.5,-420.03999999999996,14,0,1324.9550000000004,0
2527,2024-04-23,MAT-0001,0.0,6.03,1437.5150000000003,1431.4850000000004,2024-04-23,1,0,0,0.0,48.01,0.0,40.56772485609714,0.0,3.0,87.0,0.0,144.03,0.0,44.575714285714284,0.0,26.849583396608345,0.0,7.0,87.0,0.0,312.03,0.0,43.70466666666666,0.0,21.149069843331095,0.0,15.0,87.0,0.0,655.5699999999999,-144.03,-312.03,-655.5699999999999,15,0,1324.9550000000004,0
2674,2024-04-29,MAT-0001,0.0,87.03,1431.4850000000004,1344.4550000000004,2024-04-29,0,0,0,0.0,60.02,0.0,46.75671395639349,0.0,3.0,87.03,0.0,180.06,0.0,49.722857142857144,0.0,31.360920859293262,0.0,7.0,87.03,0.0,348.06,0.0,47.00666666666667,0.0,23.810265993194363,0.0,15.0,87.03,0.0,705.1,-180.06,-348.06,-705.1,16,0,1324.9550000000004,0
2704,2024-04-30,MAT-0001,0.0,19.5,1344.4550000000004,1324.9550000000004,2024-04-30,1,0,0,0.0,37.52,0.0,43.40265314470997,0.0,3.0,87.03,0.0,112.56,0.0,50.36571428571428,0.0,30.566581892181315,0.0,7.0,87.03,0.0,352.56,0.0,47.10666666666667,0.0,23.682547421697556,0.0,15.0,87.03,0.0,706.6,-112.56,-352.56,-706.6,17,0,1426.9550000000004,0
2719,2024-05-01,MAT-0001,102.0,0.0,1324.9550000000004,1426.9550000000004,2024-05-01,2,0,1,34.0,35.51,58.88972745734183,45.6705079892922,1.0,2.0,87.03,102.0,106.53,14.571428571428571,43.08,38.5523762469402,35.98756035076562,1.0,6.0,87.03,102.0,301.56,6.8,43.70666666666667,26.336286754210988,26.568728575060558,1.0,14.0,87.03,102.0,655.6,-4.530000000000001,-199.56,-553.6,0,1,1681.9550000000004,0
2727,2024-05-03,MAT-0001,255.0,0.0,1426.9550000000004,1681.9550000000004,2024-05-03,4,0,0,119.0,6.5,128.34718539960275,11.258330249197826,2.0,1.0,19.5,357.0,19.5,51.0,35.794285714285714,97.65756499114612,39.14123054493083,2.0,5.0,87.03,357.0,250.56,23.8,40.306666666666665,69.14394922396133,28.74300254389052,2.0,13.0,87.03,357.0,604.6,337.5,106.44,-247.60000000000002,0,2,1902.4250000000004,0
2776,2024-05-06,MAT-0001,255.0,0.0,1681.9550000000004,1936.9550000000004,2024-05-06,0,0,0,204.0,0.0,88.33459118601274,0.0,3.0,0.0,0.0,612.0,0.0,87.42857142857143,28.50857142857143,120.3797562478245,40.55995826286944,3.0,4.0,87.03,612.0,199.56,40.8,39.10666666666667,90.82337647481368,30.085215559109706,3.0,12.0,87.03,612.0,586.6,612.0,412.44,25.399999999999977,0,3,1902.3950000000004,0
2802,2024-05-07,MAT-0001,255.0,25.5,1936.9550000000004,2166.4550000000004,2024-05-07,1,0,0,255.0,8.5,0.0,14.72243186433555,3.0,1.0,25.5,765.0,25.5,123.85714285714286,19.722857142857144,127.8637667877135,31.406326705663204,4.0,4.0,87.03,867.0,138.06,57.8,37.204,105.34514701684185,29.975606225253063,4.0,12.0,87.03,867.0,558.0600000000001,739.5,728.94,308.93999999999994,0,0,1902.3950000000004,0
2840,2024-05-08,MAT-0001,0.0,10.5,2166.4550000000004,2155.9550000000004,2024-05-08,2,0,0,170.0,12.0,147.22431864335456,12.816005617976401,2.0,2.0,25.5,510.0,36.0,123.85714285714286,20.361428571428572,127.8637667877135,31.125703434391824,4.0,4.0,87.03,867.0,142.53,57.8,34.004000000000005,105.34514701684185,30.101615476344723,4.0,12.0,87.03,867.0,510.06000000000006,474.0,724.47,356.93999999999994,1,0,1902.3950000000004,0
2888,2024-05-09,MAT-0001,0.0,66.0,2155.9550000000004,2089.9550000000004,2024-05-09,3,0,0,85.0,34.0,147.22431864335456,28.709754439911222,1.0,3.0,66.0,255.0,102.0,123.85714285714286,17.357142857142858,127.8637667877135,23.762214903978407,4.0,4.0,66.0,867.0,121.5,57.8,34.704,105.34514701684185,30.752256084484532,4.0,12.0,87.03,867.0,520.5600000000001,153.0,745.5,346.43999999999994,2,0,1902.3950000000004,0
2928,2024-05-10,MAT-0001,0.0,19.5,2089.9550000000004,2070.4550000000004,2024-05-10,4,0,0,0.0,32.0,0.0,29.786742017212998,0.0,3.0,66.0,0.0,96.0,123.85714285714286,17.357142857142858,127.8637667877135,23.762214903978407,4.0,4.0,66.0,867.0,121.5,57.8,32.604000000000006,105.34514701684185,30.63526161608084,4.0,12.0,87.03,867.0,489.06000000000006,-96.0,745.5,377.93999999999994,3,0,1902.3950000000004,0
2972,2024-05-11,MAT-0001,0.0,51.0,2070.4550000000004,2019.4550000000004,2024-05-11,5,1,0,0.0,45.5,0.0,23.73288857261167,0.0,3.0,66.0,0.0,136.5,109.28571428571429,24.642857142857142,136.3032333753362,25.320798904119393,3.0,5.0,66.0,765.0,172.5,57.8,35.004000000000005,105.34514701684185,30.567701862306542,4.0,12.0,87.03,867.0,525.0600000000001,-136.5,592.5,341.93999999999994,4,0,1902.3950000000004,0
3000,2024-05-13,MAT-0001,0.0,117.03,2019.4550000000004,1902.4250000000004,2024-05-13,0,0,0,0.0,62.51,0.0,49.77333924903976,0.0,3.0,117.03,0.0,187.53,72.85714285714286,41.36142857142857,124.42725930093769,40.45243397232992,2.0,6.0,117.03,510.0,289.53,57.8,39.406,105.34514701684185,37.093617240706,4.0,12.0,117.03,867.0,591.09,-187.53,220.47000000000003,275.90999999999997,5,0,1902.3950000000004,0
3068,2024-05-15,MAT-0001,0.0,0.03,1902.4250000000004,1902.3950000000004,2024-05-15,2,0,0,0.0,56.02,0.0,58.66131860093158,0.0,3.0,117.03,0.0,168.06,36.42857142857143,41.36571428571428,96.38094061735255,40.447322885098664,1.0,7.0,117.03,255.0,289.56,57.8,36.008,105.34514701684185,38.27155101564161,4.0,12.0,117.03,867.0,540.12,-168.06,-34.56,326.88,6,0,2119.7850000000003,0
3109,2024-05-16,MAT-0001,229.5,12.06,1902.3950000000004,2119.8350000000005,2024-05-16,3,0,0,76.5,43.04,132.50188677901912,64.35891779699222,1.0,3.0,117.03,229.5,129.12,32.785714285714285,39.44571428571429,86.74284655561722,41.627744697153915,1.0,7.0,117.03,229.5,276.12,73.1,33.412,112.75608947762305,38.50196751929886,5.0,12.0,117.03,1096.5,501.18,100.38,-46.620000000000005,595.3199999999999,0,0,2119.7850000000003,0
3144,2024-05-17,MAT-0001,0.0,0.05,2119.8350000000005,2119.7850000000003,2024-05-17,4,0,0,76.5,4.046666666666667,132.50188677901912,6.939757440526017,1.0,3.0,12.06,229.5,12.14,32.785714285714285,37.95285714285715,86.74284655561722,43.00345401410047,1.0,7.0,117.03,229.5,265.67,73.1,27.615333333333332,112.75608947762305,36.34256671230167,5.0,12.0,117.03,1096.5,414.22999999999996,217.36,-36.170000000000016,682.27,1,0,2140.725,0
3173,2024-05-18,MAT-0001,255.0,0.0,2119.7850000000003,2374.7850000000003,2024-05-18,5,1,0,161.5,4.036666666666667,140.4430489557956,6.9484554638665,2.0,2.0,12.06,484.5,12.110000000000001,69.21428571428571,28.524285714285714,118.43488265106424,43.06443577444647,2.0,6.0,117.03,484.5,199.67,90.1,27.21333333333333,119.94168225790885,36.63059429077339,6.0,11.0,117.03,1351.5,408.2,472.39,284.83000000000004,943.3,0,1,2089.725,0
3204,2024-05-20,MAT-0001,0.0,33.0,2374.7850000000003,2341.7850000000003,2024-05-20,0,0,0,85.0,11.016666666666666,147.22431864335456,19.03814154095236,1.0,2.0,33.0,255.0,33.05,69.21428571428571,30.452857142857145,118.43488265106424,42.89489546720977,2.0,6.0,117.03,484.5,213.17000000000002,90.1,23.61133333333333,119.94168225790885,32.782880956522504,6.0,11.0,117.03,1351.5,354.16999999999996,221.95,271.33,997.33,1,0,2064.225,0
3230,2024-05-21,MAT-0001,0.0,0.03,2341.7850000000003,2341.755,2024-05-21,1,0,0,85.0,11.01,147.22431864335456,19.043904536622804,1.0,2.0,33.0,255.0,33.03,69.21428571428571,23.17142857142857,118.43488265106424,43.15101985220871,2.0,6.0,117.03,484.5,162.2,90.1,22.313333333333333,119.94168225790885,33.33803719191527,6.0,11.0,117.03,1351.5,334.7,221.97,322.3,1016.8,2,0,2032.725,0
3285,2024-05-23,MAT-0001,0.0,78.03,2341.755,2263.725,2024-05-23,3,0,0,0.0,37.02,0.0,39.155080130169594,0.0,3.0,78.03,0.0,111.06,69.21428571428571,17.6,118.43488265106424,29.311001347616838,2.0,6.0,78.03,484.5,123.2,83.3,27.515333333333334,122.09097895773121,35.617507907261164,5.0,12.0,117.03,1249.5,412.73,-111.06,361.3,836.77,3,0,2007.225,0
3319,2024-05-24,MAT-0001,0.0,30.0,2263.725,2233.725,2024-05-24,4,0,0,0.0,36.02,0.0,39.34692237011685,0.0,3.0,78.03,0.0,108.06,69.21428571428571,21.881428571428575,118.43488265106424,28.494296171088532,2.0,6.0,78.03,484.5,153.17000000000002,66.3,29.515333333333334,113.9579809779528,34.794884859429466,4.0,13.0,117.03,994.5,442.73,-108.06,331.33,551.77,4,0,1981.725,0
3346,2024-05-25,MAT-0001,0.0,25.5,2233.725,2208.225,2024-05-25,5,1,0,0.0,44.51,0.0,29.116237737729808,0.0,3.0,78.03,0.0,133.53,36.42857142857143,23.801428571428573,96.38094061735255,28.173209158448934,1.0,6.0,78.03,255.0,166.61,49.3,31.215333333333334,102.21227910579054,33.86021071292693,3.0,14.0,117.03,739.5,468.23,-133.53,88.38999999999999,271.27,5,0,1921.725,0
3376,2024-05-27,MAT-0001,0.0,67.5,2208.225,2140.725,2024-05-27,0,0,0,0.0,41.0,0.0,23.059705115200444,0.0,3.0,67.5,0.0,123.0,36.42857142857143,33.43714285714286,96.38094061735255,30.160360693182273,1.0,6.0,78.03,255.0,234.06,32.3,34.01533333333334,85.37559872201707,35.06881619792449,2.0,14.0,117.03,484.5,510.23,-123.0,20.939999999999998,-25.730000000000018,6,0,1896.225,0
3437,2024-05-29,MAT-0001,0.0,51.0,2140.725,2089.725,2024-05-29,2,0,0,0.0,48.0,0.0,21.160103969498856,0.0,3.0,67.5,0.0,144.0,0.0,40.722857142857144,0.0,26.698077779923686,0.0,7.0,78.03,0.0,285.06,32.3,36.715333333333334,85.37559872201707,34.68600394285584,2.0,14.0,117.03,484.5,550.73,-144.0,-285.06,-66.23000000000002,7,0,1870.725,0
3512,2024-05-31,MAT-0001,0.0,25.5,2089.725,2064.225,2024-05-31,4,0,0,0.0,48.0,0.0,21.160103969498856,0.0,3.0,67.5,0.0,144.0,0.0,39.651428571428575,0.0,27.205334298363475,0.0,7.0,78.03,0.0,277.56,32.3,34.01533333333334,85.37559872201707,33.808817714290115,2.0,14.0,117.03,484.5,510.23,-144.0,-277.56,-25.730000000000018,8,0,1863.225,0
3541,2024-06-01,MAT-0001,0.0,31.5,2064.225,2032.725,2024-06-01,5,1,1,0.0,36.0,0.0,13.332291625973447,0.0,3.0,51.0,0.0,108.0,0.0,44.14714285714285,0.0,21.58660596626656,0.0,7.0,78.03,0.0,309.03,32.3,34.815333333333335,85.37559872201707,33.58202981754778,2.0,14.0,117.03,484.5,522.23,-108.0,-309.03,-37.73000000000002,9,0,1812.225,0
3573,2024-06-03,MAT-0001,0.0,25.5,2032.725,2007.225,2024-06-03,0,0,0,0.0,27.5,0.0,3.464101615138048,0.0,3.0,31.5,0.0,82.5,0.0,36.642857142857146,0.0,16.336855791211928,0.0,7.0,67.5,0.0,256.5,32.3,33.11533333333333,85.37559872201707,33.34882753704004,2.0,14.0,117.03,484.5,496.73,-82.5,-256.5,-12.230000000000018,10,0,1758.225,0
3600,2024-06-04,MAT-0001,0.0,25.5,2007.225,1981.725,2024-06-04,1,0,0,0.0,27.5,0.0,3.464101615138048,0.0,3.0,31.5,0.0,82.5,0.0,36.0,0.0,16.725728683677655,0.0,7.0,67.5,0.0,252.0,32.3,27.013333333333332,85.37559872201707,23.946109337029146,2.0,14.0,78.03,484.5,405.2,-82.5,-252.0,79.30000000000001,11,0,1692.195,0
3627,2024-06-05,MAT-0001,0.0,60.0,1981.725,1921.725,2024-06-05,2,0,0,0.0,37.0,0.0,19.91858428704213,0.0,3.0,60.0,0.0,111.0,0.0,40.92857142857143,0.0,18.139341616655003,0.0,7.0,67.5,0.0,286.5,32.3,31.011333333333333,85.37559872201707,24.12480343862687,2.0,14.0,78.03,484.5,465.17,-111.0,-286.5,19.329999999999984,12,0,1686.195,0
3676,2024-06-06,MAT-0001,0.0,25.5,1921.725,1896.225,2024-06-06,3,0,0,0.0,37.0,0.0,19.91858428704213,0.0,3.0,60.0,0.0,111.0,0.0,34.92857142857143,0.0,14.458067446436667,0.0,7.0,60.0,0.0,244.5,17.0,31.907333333333334,65.84071688552632,23.614864406817645,1.0,14.0,78.03,255.0,478.61,-111.0,-244.5,-223.61,13,0,1660.695,0
3706,2024-06-07,MAT-0001,0.0,25.5,1896.225,1870.725,2024-06-07,4,0,0,0.0,37.0,0.0,19.91858428704213,0.0,3.0,60.0,0.0,111.0,0.0,31.285714285714285,0.0,12.857738081459964,0.0,7.0,60.0,0.0,219.0,17.0,33.604,65.84071688552632,22.023120253821606,1.0,14.0,78.03,255.0,504.06,-111.0,-219.0,-249.06,14,0,1620.195,0
3742,2024-06-08,MAT-0001,0.0,7.5,1870.725,1863.225,2024-06-08,5,1,0,0.0,19.5,0.0,10.392304845413378,0.0,3.0,25.5,0.0,58.5,0.0,28.714285714285715,0.0,15.694630564987046,0.0,7.0,60.0,0.0,201.0,0.0,34.104,0.0,21.278240998729235,0.0,15.0,78.03,0.0,511.56,-58.5,-201.0,-511.56,15,0,1590.185,0
3784,2024-06-11,MAT-0001,0.0,51.0,1863.225,1812.225,2024-06-11,1,0,0,0.0,28.0,0.0,21.857492994394438,0.0,3.0,51.0,0.0,84.0,0.0,31.5,0.0,17.853571071357045,0.0,7.0,60.0,0.0,220.5,0.0,35.304,0.0,21.71461910458354,0.0,15.0,78.03,0.0,529.5600000000001,-84.0,-220.5,-529.5600000000001,16,0,1582.685,0
3818,2024-06-12,MAT-0001,0.0,54.0,1812.225,1758.225,2024-06-12,2,0,0,0.0,37.5,0.0,26.02402735934624,0.0,3.0,54.0,0.0,112.5,0.0,35.57142857142857,0.0,19.436710480060963,0.0,7.0,60.0,0.0,249.0,0.0,38.90200000000001,0.0,19.8430391537472,0.0,15.0,78.03,0.0,583.5300000000001,-112.5,-249.0,-583.5300000000001,17,0,1554.435,0
3856,2024-06-13,MAT-0001,0.0,66.03,1758.225,1692.195,2024-06-13,3,0,0,0.0,57.01,0.0,7.954263007972564,0.0,3.0,66.03,0.0,171.03,0.0,41.361428571428576,0.0,21.82634679202436,0.0,7.0,66.03,0.0,289.53000000000003,0.0,38.102,0.0,18.337656105090776,0.0,15.0,67.5,0.0,571.53,-171.03,-289.53000000000003,-571.53,18,0,1513.935,0
3887,2024-06-14,MAT-0001,0.0,6.0,1692.195,1686.195,2024-06-14,4,0,0,0.0,42.01,0.0,31.76035736574765,0.0,3.0,66.03,0.0,126.03,0.0,33.64714285714286,0.0,23.61072970373543,0.0,7.0,66.03,0.0,235.53000000000003,0.0,36.501999999999995,0.0,20.061104584315856,0.0,15.0,67.5,0.0,547.53,-126.03,-235.53000000000003,-547.53,19,0,1470.435,0
3919,2024-06-15,MAT-0001,0.0,25.5,1686.195,1660.695,2024-06-15,5,1,0,0.0,32.51,0.0,30.622790532542936,0.0,3.0,66.03,0.0,97.53,0.0,33.64714285714286,0.0,23.61072970373543,0.0,7.0,66.03,0.0,235.53000000000003,0.0,36.501999999999995,0.0,20.061104584315856,0.0,15.0,67.5,0.0,547.53,-97.53,-235.53000000000003,-547.53,20,0,1462.935,0
3952,2024-06-17,MAT-0001,0.0,40.5,1660.695,1620.195,2024-06-17,0,0,0,0.0,24.0,0.0,17.298843892006232,0.0,3.0,40.5,0.0,72.0,0.0,35.790000000000006,0.0,23.428053696370032,0.0,7.0,66.03,0.0,250.53000000000003,0.0,34.702,0.0,18.20670763364822,0.0,15.0,66.03,0.0,520.53,-72.0,-250.53000000000003,-520.53,21,0,1447.935,0
4014,2024-06-19,MAT-0001,0.0,30.01,1620.195,1590.185,2024-06-19,2,0,0,0.0,32.00333333333334,0.0,7.69610507551284,0.0,3.0,40.5,0.0,96.01,0.0,39.00571428571429,0.0,20.223504359319787,0.0,7.0,66.03,0.0,273.04,0.0,33.30266666666667,0.0,17.663111061785067,0.0,15.0,66.03,0.0,499.54,-96.01,-273.04,-499.54,22,0,1391.655,0
4050,2024-06-20,MAT-0001,0.0,7.5,1590.185,1582.685,2024-06-20,3,0,0,0.0,26.003333333333334,0.0,16.860902506489225,0.0,3.0,40.5,0.0,78.01,0.0,32.791428571428575,0.0,22.480978944114327,0.0,7.0,66.03,0.0,229.54000000000002,0.0,32.10266666666667,0.0,18.805570780514856,0.0,15.0,66.03,0.0,481.54,-78.01,-229.54000000000002,-481.54,23,0,1366.155,0
4114,2024-06-22,MAT-0001,0.0,28.25,1582.685,1554.435,2024-06-22,5,1,0,0.0,21.92,0.0,12.519053478598192,0.0,3.0,30.01,0.0,65.76,0.0,29.112857142857145,0.0,20.446940858626935,0.0,7.0,66.03,0.0,203.79000000000002,0.0,31.886000000000003,0.0,18.831714435266647,0.0,15.0,66.03,0.0,478.29,-65.76,-203.79000000000002,-478.29,24,0,1327.155,0
4147,2024-06-24,MAT-0001,0.0,40.5,1554.435,1513.935,2024-06-24,0,0,0,0.0,25.416666666666668,0.0,16.68145177535021,0.0,3.0,40.5,0.0,76.25,0.0,25.465714285714284,0.0,14.036525991311336,0.0,7.0,40.5,0.0,178.26,0.0,32.886,0.0,18.866615564460535,0.0,15.0,66.03,0.0,493.29,-76.25,-178.26,-493.29,25,0,1199.655,0
4181,2024-06-25,MAT-0001,0.0,43.5,1513.935,1470.435,2024-06-25,1,0,0,0.0,37.416666666666664,0.0,8.0790366587443,0.0,3.0,43.5,0.0,112.25,0.0,30.822857142857142,0.0,12.433643491599222,0.0,7.0,43.5,0.0,215.76,0.0,34.086,0.0,18.935591129631337,0.0,15.0,66.03,0.0,511.29,-112.25,-215.76,-511.29,26,0,1144.155,0
4216,2024-06-26,MAT-0001,0.0,7.5,1470.435,1462.935,2024-06-26,2,0,0,0.0,30.5,0.0,19.974984355438206,0.0,3.0,43.5,0.0,91.5,0.0,28.25142857142857,0.0,15.258386140711101,0.0,7.0,43.5,0.0,197.76,0.0,30.586000000000002,0.0,18.653461111240805,0.0,15.0,66.03,0.0,458.79,-91.5,-197.76,-458.79,27,0,1027.155,0
4254,2024-06-27,MAT-0001,0.0,15.0,1462.935,1447.935,2024-06-27,3,0,0,0.0,22.0,0.0,18.993419913222613,0.0,3.0,43.5,0.0,66.0,0.0,24.608571428571427,0.0,14.886179752342247,0.0,7.0,43.5,0.0,172.26,0.0,29.886000000000003,0.0,19.05073781848286,0.0,15.0,66.03,0.0,448.29,-66.0,-172.26,-448.29,28,0,1015.155,0
4287,2024-06-28,MAT-0001,0.0,56.28,1447.935,1391.655,2024-06-28,4,0,0,0.0,26.26,0.0,26.267142973684845,0.0,3.0,56.28,0.0,78.78,0.0,28.361428571428572,0.0,19.169883001356876,0.0,7.0,56.28,0.0,198.53,0.0,31.938000000000002,0.0,20.16941503507587,0.0,15.0,66.03,0.0,479.07000000000005,-78.78,-198.53,-479.07000000000005,29,0,1015.155,0
4343,2024-07-01,MAT-0001,0.0,25.5,1391.655,1366.155,2024-07-01,0,0,1,0.0,32.26,0.0,21.45420238554678,0.0,3.0,56.28,0.0,96.78,0.0,30.93285714285714,0.0,16.988277050450243,0.0,7.0,56.28,0.0,216.53,0.0,33.138000000000005,0.0,19.119747159117274,0.0,15.0,66.03,0.0,497.07000000000005,-96.78,-216.53,-497.07000000000005,30,0,1015.155,0
4370,2024-07-02,MAT-0001,0.0,39.0,1366.155,1327.155,2024-07-02,1,0,0,0.0,40.26,0.0,15.428635714151815,0.0,3.0,56.28,0.0,120.78,0.0,32.46857142857143,0.0,17.190023684850225,0.0,7.0,56.28,0.0,227.28,0.0,32.338,0.0,18.561900764738553,0.0,15.0,66.03,0.0,485.07000000000005,-120.78,-227.28,-485.07000000000005,31,0,1015.155,0
4454,2024-07-04,MAT-0001,0.0,127.5,1327.155,1199.655,2024-07-04,3,0,0,0.0,64.0,0.0,55.405324653863374,0.0,3.0,127.5,0.0,192.0,0.0,44.89714285714285,0.0,40.12099272379555,0.0,7.0,127.5,0.0,314.28,0.0,37.23800000000001,0.0,30.531052389329812,0.0,15.0,127.5,0.0,558.57,-192.0,-314.28,-558.57,32,0,1015.155,0
4556,2024-07-08,MAT-0001,0.0,55.5,1199.655,1144.155,2024-07-08,0,0,0,0.0,74.0,0.0,47.06113045816049,0.0,3.0,127.5,0.0,222.0,0.0,46.61142857142857,0.0,40.307281157201764,0.0,7.0,127.5,0.0,326.28,0.0,36.535999999999994,0.0,29.937031010343816,0.0,15.0,127.5,0.0,548.04,-222.0,-326.28,-548.04,33,0,1015.155,0
4586,2024-07-09,MAT-0001,0.0,117.0,1144.155,1027.155,2024-07-09,1,0,0,0.0,100.0,0.0,38.89408695418882,0.0,3.0,127.5,0.0,300.0,0.0,62.25428571428571,0.0,43.70357683956117,0.0,7.0,127.5,0.0,435.78,0.0,43.936,0.0,35.11996741781765,0.0,15.0,127.5,0.0,659.04,-300.0,-435.78,-659.04,34,0,1015.155,0
4646,2024-07-11,MAT-0001,0.0,12.0,1027.155,1015.155,2024-07-11,3,0,0,0.0,61.5,0.0,52.756516185206934,0.0,3.0,117.0,0.0,184.5,0.0,61.825714285714284,0.0,44.255424849067126,0.0,7.0,127.5,0.0,432.78,0.0,43.035999999999994,0.0,35.792698337589975,0.0,15.0,127.5,0.0,645.54,-184.5,-432.78,-645.54,35,0,1321.155,0
4690,2024-07-12,MAT-0001,382.5,51.0,1015.155,1346.655,2024-07-12,4,0,0,127.5,60.0,220.83647796503186,53.07541803886241,1.0,3.0,117.0,382.5,180.0,54.642857142857146,61.07142857142857,144.57141092602916,44.410423486899035,1.0,7.0,127.5,382.5,427.5,25.5,43.736,98.76107532828928,35.84219935056603,1.0,15.0,127.5,382.5,656.04,202.5,-45.0,-273.53999999999996,0,0,1321.155,0
4727,2024-07-13,MAT-0001,0.0,25.5,1346.655,1321.155,2024-07-13,5,1,0,127.5,29.5,220.83647796503186,19.80530232033838,1.0,3.0,51.0,382.5,88.5,54.642857142857146,61.07142857142857,144.57141092602916,44.410423486899035,1.0,7.0,127.5,382.5,427.5,25.5,43.43533333333333,98.76107532828928,35.984201070284556,1.0,15.0,127.5,382.5,651.53,294.0,-45.0,-269.03,1,0,1805.655,0
